ID,area,edge,E_A,mean_B1,mean_B2,mean_B3,mean_B4,mean_NDVI,sd_B1,sd_B2,sd_B3,sd_B4,sd_NDVI
2198490,2.802648777,0.6232782,0.222388979,315.4839744,518.0608974,349.4198718,3007.435897,0.809340663,17.57646774,44.50159298,22.57819544,235.734214,0.014818402
2198557,1.446332537,0.251697339,0.174024529,341.3416149,593.5838509,370.7204969,3141.708075,0.803669926,19.05160938,47.53059002,26.32161925,181.134192,0.011612644
2198692,1.57207853,0.407465986,0.259189333,334.7885714,596.9085714,347.8114286,3168.902857,0.808783651,15.60451916,26.40669294,22.89164596,124.9108038,0.008372868
2198693,1.814627059,0.305694988,0.168461606,332.1980198,608.8613861,343.3762376,3373.39604,0.82054677,15.81171541,23.56446845,15.99555379,135.6676198,0.009234268
2198701,1.446310064,0.377613823,0.261087738,319.6832298,540.2919255,333.6273292,2917.372671,0.802149616,16.79933866,34.88367092,24.64848369,179.563179,0.010245299
2198756,3.817874234,0.647283255,0.169540225,479.5670588,744.4682353,924.5152941,2149.244706,0.634275907,50.3479951,81.01088649,158.609897,192.2289966,0.037328377
2198775,2.641064063,0.737248137,0.279148146,317.4659864,591.0034014,334.9897959,3474.360544,0.832370178,14.96584962,35.12245748,21.75342501,155.3905767,0.008567653
2198934,1.78762507,0.497467259,0.27828389,339,592.1256281,361.120603,3572.246231,0.826453889,20.8464807,57.48657548,43.28080181,160.1833377,0.011311704
2199087,4.74295716,0.761183031,0.160487014,328.8598485,632.7954545,366.6477273,4306.221591,0.858089342,21.22186177,69.02629795,30.30623201,149.4409257,0.007880871
2199236,1.733790445,0.473739177,0.273239006,719.8238342,1285.709845,1499.367876,2799.233161,0.590920186,78.42286584,135.4225977,188.2204891,151.8883655,0.038816373
2199346,7.518987689,1.108734278,0.147457919,313.0848268,528.7013142,323.9295102,2827.727599,0.800033361,16.59534499,30.68292327,20.63138668,194.0902588,0.013836118
2199481,2.021199711,0.401629965,0.198708699,330.3866667,599.8,352.3155556,3491.404444,0.826906034,15.11110046,29.85381048,18.96267428,154.5311486,0.008885116
2199515,1.509156784,0.335570924,0.222356568,336.5833333,622.4880952,357.6428571,3514.434524,0.824964439,16.11835591,28.70247712,20.54942507,165.4007523,0.009603254
2199520,1.67983159,0.365705117,0.217703441,338.1229947,580.7914439,361.0802139,3285.983957,0.813116397,25.89891133,53.11161236,58.05271042,164.6506068,0.015582222
2199691,1.410310259,0.269707699,0.191239975,344.6496815,717.2675159,387.0382166,4666.585987,0.862422898,19.6442287,51.96342182,16.51296513,132.4716731,0.007384535
2199751,4.042263887,0.611302353,0.15122772,334.4822222,530.8111111,380.2822222,2486.262222,0.762081113,18.52935778,36.18065734,28.81432603,184.9037133,0.016718929
2199954,2.829718896,0.749096326,0.264724644,358.7873016,589.9587302,563.1492063,2227.926984,0.720331954,57.50903416,93.46398986,193.1677268,305.0240636,0.044160946
2200033,1.94035631,0.263667724,0.135886241,331.1527778,604.4722222,350.5925926,3497.916667,0.826645294,16.69061264,40.11273841,20.40635425,189.6857438,0.011660116
2200218,2.236749646,0.509466927,0.2277711,319.2931727,581.4056225,343.373494,3701.97992,0.841075128,14.43137241,31.96646631,17.24845307,137.2015368,0.007661514
2200245,1.311503046,0.347612824,0.265049193,322.2876712,558.3561644,360.9657534,3533.184932,0.832622106,16.21576879,30.07845826,26.70668633,152.3806035,0.009567261
2200248,1.931321304,0.425616394,0.220375757,325.3302326,598.544186,366.1023256,3936.8,0.84721995,18.29860746,29.70299477,21.94403979,151.9476115,0.009007159
2200432,2.632119854,0.629580012,0.23919124,783.3242321,1476.307167,1889.368601,2774.423208,0.559741221,71.31596197,152.9854989,271.8495769,93.70087795,0.037707252
2200445,2.290750639,0.455507165,0.198846246,348.5803922,604.4588235,416.8039216,2807.192157,0.7759528,39.92434292,79.33893499,118.9431181,314.1368726,0.043121953
2200465,4.204190408,0.749113848,0.178182664,330.9615385,564.0470085,344.2948718,2925.311966,0.796163237,17.71674027,36.98344342,19.68256153,204.7586894,0.013163715
2200562,5.003650639,0.827015598,0.165282442,327.6750449,609.3716338,343.1992819,3870.903052,0.843546166,15.78851823,36.32314183,21.29363399,216.0627605,0.010258265
2200632,4.940723515,0.737216628,0.149212282,316.4672727,537.9290909,335,3018.807273,0.809935609,15.70092237,30.24298183,19.02170173,159.9138974,0.010636782
2200804,19.44809852,1.666123596,0.085670257,332.3454965,596.6549654,363.7639723,3675.684988,0.833835985,29.53469692,47.621851,53.67339096,212.1565891,0.015321555
2200906,3.027209703,0.659327659,0.217800458,348.2908012,556.0830861,439.7002967,2365.480712,0.741776603,26.41312701,60.81670533,95.81745308,200.8318869,0.029228672
2201129,2.182928479,0.38961584,0.178483099,320.8971193,603.8971193,339.0246914,3524.288066,0.8329287,15.66176953,33.37010267,15.49404736,167.6471087,0.007925267
2201208,5.389898811,0.695264209,0.128993926,325.155,561.8116667,344.865,3050.181667,0.807053411,20.16313207,38.45083842,29.48851861,165.8494862,0.012349899
2201330,3.449480147,0.851040742,0.246715652,326.9088542,563.0078125,349.4322917,3347.690104,0.821695738,19.8219101,50.99073219,25.02136109,199.3294773,0.012317673
2201435,1.42828112,0.31762012,0.222379275,318,550.0251572,366.1069182,3138.754717,0.81563593,16.20946746,41.87563711,32.284846,183.5976516,0.011365247
2201479,1.473188043,0.449493579,0.305116228,334.2073171,610.9939024,376.3414634,3592.439024,0.829415707,21.45289478,51.29016421,41.46288739,236.0496515,0.011025679
2201569,1.302594562,0.173804294,0.13342931,401.0137931,614.9724138,667.0344828,1116.696552,0.465482592,35.51642543,60.93894313,81.84193894,207.462792,0.049335222
2201597,2.308727901,0.365754114,0.158422356,451.4824903,849.5992218,702.2140078,3332.155642,0.76044202,57.53111153,85.47934052,148.4209758,206.4071728,0.035244011
2201712,1.940383234,0.395518481,0.20383524,318.2777778,580.7037037,324.3148148,3604.921296,0.837472299,12.75189604,31.316764,18.6832337,164.7965858,0.009290908
2201746,2.084108687,0.629264434,0.301934557,319.6767241,568.6982759,366.2241379,3158.034483,0.815975925,22.3229692,44.92749711,74.95373305,152.5351386,0.012697079
2201749,3.20700816,0.737234155,0.22988222,311.5854342,577.7507003,329.2044818,3656.859944,0.842618823,15.63457745,38.4394611,17.25535846,208.7972176,0.009980726
2201764,1.536126799,0.311623917,0.202863408,327.1871345,627.0994152,353.5730994,3981.707602,0.847912596,16.48743045,37.87776858,26.24565356,195.6624852,0.008747738
2201906,3.692027058,0.749286228,0.202947112,384.5961071,725.6447689,450.5328467,3961.676399,0.822851315,22.78033779,51.14880578,41.38623273,144.7188356,0.011758287
2201911,2.048129771,0.623411704,0.304380959,360.3903509,666.2587719,420,3506.100877,0.813709244,32.61551878,72.98982285,63.19782241,146.2574623,0.013050618
2201951,1.778633104,0.383594864,0.215668349,324.1414141,604.5151515,363.7979798,3532.909091,0.831777139,16.86826239,42.08327824,47.57905093,158.1569028,0.008568668
2201988,2.667940971,0.455554424,0.170751313,383.5589226,675.8451178,467.5218855,3527.771044,0.802982584,35.9554538,46.89965119,60.7762319,242.4896935,0.023444433
2202097,3.314666782,0.761153279,0.229631914,398.4227642,688.7886179,499.0813008,3293.336043,0.783941799,40.27709892,72.21084602,80.12428459,167.731478,0.021799467
2202108,1.589959471,0.401595227,0.252582053,339.9039548,578.5141243,399.6158192,2892.276836,0.78933397,22.95021381,69.68395434,56.57305593,161.846403,0.015231199
2202226,1.57208534,0.215842662,0.137297039,869.04,1711.525714,2313.862857,2734.822857,0.517969265,44.32525551,53.43218036,65.33418551,39.80971323,0.016000314
2202298,2.793798712,0.593441131,0.212413704,325.6430868,534.3504823,335.3086817,2753.189711,0.788121682,17.96119317,25.01720682,23.21514846,146.7380353,0.01320971
2202480,1.44627345,0.203808117,0.14091949,332.3664596,616.0807453,370.689441,3569.509317,0.829364306,14.39821579,36.74115117,27.89360053,148.9962297,0.010344485
2202488,1.796612822,0.407545446,0.226840998,304.96,509.53,320.46,2623.33,0.791149983,15.35602283,33.88258028,21.25930834,179.6925378,0.013173048
2202490,2.497290492,0.455485998,0.182392076,319.7086331,527.2733813,331.4604317,2848.471223,0.797815331,19.22199771,36.92001419,26.30692657,156.8033014,0.013567397
2202546,5.299974065,0.677296346,0.127792389,337.0694915,639.8440678,372.4762712,3954.472881,0.842720928,18.91506127,47.81688427,39.61712274,164.7313142,0.010180745
2202625,1.958277338,0.371647185,0.189782712,314.4724771,580.1605505,344.1330275,3826,0.847916888,13.35518589,27.42609514,13.29653678,151.4333362,0.008133178
2202732,1.958391859,0.503451764,0.257074069,339.6238532,548.7981651,372.3302752,2825.568807,0.785083687,17.46690827,37.48985235,20.8874778,137.1900607,0.012908461
2202737,1.347515554,0.287678443,0.213488031,327.2666667,564.6133333,355.3066667,2947.653333,0.799543689,14.67302079,37.71667366,20.36741267,194.273107,0.013100804
2202824,1.67090405,0.383659159,0.229611724,542.5430108,963.9731183,991.1182796,2641.27957,0.657409537,56.06068893,93.97000285,149.1672632,261.9478746,0.039441483
2202849,1.724798562,0.401521533,0.232793291,327.5416667,539.1510417,344.234375,2662.53125,0.780562719,23.35517552,33.50069311,28.13732714,180.2151973,0.013803092
2202928,2.173944889,0.293690994,0.135095878,322.4297521,639.7024793,344.0826446,3982.615702,0.849872845,15.2077325,48.26433863,18.57790004,208.3278742,0.009983964
2202929,1.455284432,0.257752728,0.177115018,328.9197531,594.7222222,364.537037,3381.376543,0.821659101,26.74354357,34.47354733,63.74085138,242.6468695,0.021956993
2202961,2.425465941,0.551343571,0.227314497,320.8777778,590.162963,339.6481481,3478.566667,0.830787613,14.72763463,29.32225956,18.39585112,170.1354403,0.010342408
2203070,1.356445075,0.359675834,0.265160633,347.3046358,655.2980132,365.4569536,3862.503311,0.834923633,17.52826037,26.89455824,18.25257428,94.95520868,0.009134001
2203231,5.201106652,0.767129547,0.147493524,318.4905009,570.6321244,354.2659758,3679.863558,0.840355768,20.80934619,42.01998706,34.43737206,219.9037625,0.011483667
2203253,4.967543241,1.210693066,0.24372069,336.363472,590.1916817,380.8607595,3776.726944,0.836304695,26.81221406,35.5316679,42.08317072,163.3761429,0.01292704
2203325,1.455214236,0.215807849,0.14829971,349.382716,577.8703704,396.6296296,2917.320988,0.785686258,21.0875536,36.30822826,31.53857716,180.4385153,0.014083428
2203422,1.401404037,0.281859693,0.201126646,445.3397436,821.1794872,734.5384615,3115.314103,0.747263192,60.72237158,112.7840922,200.3408188,325.940719,0.045570232
2203708,1.769664957,0.49753882,0.281148597,353.0456853,592.5685279,433.0050761,3142.461929,0.797977921,30.59066391,44.4330685,82.78294076,131.8969713,0.015512984
2203797,1.823543563,0.275654041,0.151163946,334.3596059,646.408867,383.9310345,4281.054187,0.854860638,16.58025021,31.07409414,29.01749511,179.6610726,0.009707385
2203863,2.137927682,0.425545585,0.199045828,324.6176471,582.1008403,362.789916,3572.693277,0.833212238,17.71816464,28.06003057,20.38319567,171.6818838,0.009574345
2203875,4.527364566,0.917020213,0.202550557,341.9305556,660.5753968,397.3115079,4058.855159,0.844322807,23.28160092,59.80856031,37.17205425,191.7591806,0.012450608
2203952,4.28510129,0.851117287,0.198622443,344.21174,626.8155136,376.6268344,3402.616352,0.815891373,15.5738694,33.40400033,19.93927633,186.1338566,0.011027867
2204020,2.164987468,0.479612764,0.221531427,557.1950207,1039.618257,1038.497925,3100.261411,0.692578254,63.60201235,99.63932623,217.2594479,331.9666558,0.047205852
2204045,2.92856538,0.797084166,0.272175643,333.7760736,577.8374233,351.708589,3114.51227,0.805917425,15.72109346,25.9092133,18.08657096,194.1016661,0.012394212
2204070,2.335658539,0.515422361,0.220675391,332.9,587.5230769,343.8192308,3257.153846,0.81412069,16.31582599,32.35713247,19.83352568,174.638754,0.012619084
2204205,7.213483706,1.240477651,0.171966515,330.5267746,581.2054795,354.8953923,3305.302615,0.817675926,19.87072228,45.68469264,25.96182727,211.9741064,0.013840206
2204231,2.209848211,0.503513401,0.227849767,321.5772358,567.8455285,338.7601626,3399.349593,0.826831387,12.89550349,30.3905282,18.1133449,156.5890493,0.01039902
2204258,2.551198217,0.473533624,0.185612243,330.3556338,573.3415493,346.0387324,3365.288732,0.820999899,15.19799608,26.44601607,17.88385911,172.1354582,0.008521398
2204332,3.22490091,0.3836518,0.118965454,333.1086351,608.2506964,375.7103064,3814.548747,0.838858369,18.65391681,44.20778254,40.63723806,233.0798943,0.013007154
2204408,3.512330257,0.473473039,0.134803109,326.5370844,624.6368286,348.0127877,4303.70844,0.858816147,12.5941798,22.76954949,14.84025503,158.4760822,0.006731191
2204430,1.356419351,0.209751116,0.154635892,355.8543046,684.5231788,393.807947,4537,0.854255876,19.97177921,36.21690847,22.52338495,276.887438,0.008931925
2204571,1.823626393,0.539671465,0.295933129,467.7241379,838.7783251,766.2561576,2829.123153,0.713817104,50.95214954,89.86037091,173.8551901,291.5707879,0.04241381
2205055,1.814532728,0.299742309,0.165189806,519.019802,821.2475248,706.6287129,3130.450495,0.715726911,52.42677532,57.42742007,79.1039103,86.64687886,0.026381794
2205108,2.317724702,0.575328201,0.24822974,366.9224806,597.5465116,428.6782946,2920.139535,0.775769291,29.33600128,71.19961368,91.9919278,229.9583533,0.023207194
2205295,1.383414828,0.245763563,0.177649942,315.2012987,603.0779221,324.6038961,4117.12987,0.857619677,14.29355167,24.97568294,15.05476661,154.0162415,0.00783801
2205400,8.920228483,0.695318842,0.077948546,330.5871098,639.8600201,347.9879154,3856.690836,0.84151705,16.95382471,44.96458668,20.00977218,289.4863779,0.011128031
2205457,4.239994788,0.683313224,0.161158977,425.1864407,766.0550847,540.8877119,3559.529661,0.786291624,31.53475464,51.42319666,60.11971512,141.6470569,0.018100941
2205548,1.473201524,0.377620508,0.256326444,325.3719512,602.4512195,348.4146341,4063.237805,0.851623444,14.16864052,22.73946999,18.92085629,128.4544207,0.007203141
2205555,2.51521937,0.479530666,0.190651627,320.9214286,562.4,355.6607143,3431.482143,0.828443528,20.39065351,31.98729587,39.35104248,215.9627931,0.013886558
2205597,2.290637952,0.39555297,0.172682448,317.3843137,535.5607843,353.5254902,3286.592157,0.823451778,19.54827834,28.78161103,24.93800063,213.9713314,0.012276707
2205616,1.580986643,0.251703727,0.159206739,328.4034091,627.5340909,362.0284091,4499.852273,0.863832675,13.23293682,19.77152288,15.4451764,157.0142516,0.006852945
2205721,2.129066248,0.293849335,0.138017939,879.7805907,1563.78481,1855.21519,2955.101266,0.541752196,80.21714679,129.6152067,173.3399719,98.64784073,0.030713384
2205938,2.551228399,0.503402257,0.197317597,331.9788732,609.0633803,368.1760563,3649.207746,0.8321997,17.07806574,44.81287592,25.01470925,322.1480068,0.015130465
2205979,1.518152382,0.251707534,0.165798597,316.6153846,536.7633136,323.9822485,2997.337278,0.80751298,16.09125761,42.39598845,23.77710818,305.3876126,0.017382409
2205996,1.643914935,0.389585278,0.236986276,316.3169399,550.6612022,335.3661202,3300.114754,0.824879369,15.69762659,37.77979826,27.58368585,157.8724376,0.008865189
2206133,3.099131955,0.545321358,0.175959387,330.0318841,620.6956522,362.142029,3959.750725,0.845951147,16.19293642,41.3272196,22.12898503,167.512153,0.008679328
2206184,1.437269048,0.389552409,0.271036526,317.8,594.45625,349.2125,3974.39375,0.851855827,12.19433831,28.36506108,14.34059528,113.2622102,0.005906446
2206230,4.230940884,0.773101575,0.182725686,317.5095541,552.7791932,351,3225.133758,0.82019767,16.79233025,33.84605436,21.87148148,228.7860497,0.012151209
2206266,1.751655275,0.335651583,0.191619657,317.7025641,498.1538462,353.4,2760.189744,0.792742539,15.91581408,33.89868049,27.47133464,219.7946556,0.014435625
2206268,2.569095895,0.56334954,0.219279297,397.479021,642.2377622,590.8006993,3125.625874,0.773876424,58.71642748,94.50550587,207.5145452,202.7888451,0.034561929
2206573,4.311933743,0.545370039,0.126479225,329.375,591.9395833,372.8854167,3359.989583,0.820621984,31.35021717,38.40198455,88.70257941,250.8188467,0.021059355
2206669,1.670853941,0.329682902,0.197314017,340.9193548,642.1989247,355.0752688,4065.048387,0.844944151,17.71482664,41.20611604,30.07584523,194.3990958,0.010663136
2206672,2.245770937,0.335641848,0.149455068,346.06,654.932,373.86,3718.984,0.829480203,16.16880084,36.33842734,23.61829153,145.9643728,0.010697531
2206708,1.87745854,0.40751689,0.217057731,335.3062201,609.1244019,347.3588517,3625.641148,0.830575407,16.12904718,32.68091403,24.56017787,154.1215505,0.007604259
2206710,1.940338475,0.425606,0.219346267,394.7824074,677.1203704,476.9351852,3314.583333,0.78736378,54.90782014,64.7945903,91.67777476,94.85554501,0.027075105
2206779,8.075697672,0.851067064,0.105386197,327.0088988,618.7208009,363.3993326,3957.036707,0.84708453,15.05949333,27.40480428,23.94545676,179.9137191,0.00927087
2207021,6.126657601,0.755075148,0.123244222,342.4178886,566.4516129,396.2859238,2627.766862,0.768276928,20.20671083,44.09602563,58.54971713,228.4268036,0.019855299
2207106,2.497353162,0.419482634,0.16797089,331.9460432,563.8669065,345.2374101,2992.607914,0.800038284,16.91198181,29.55006005,24.04405786,145.7944533,0.011567143
2207159,3.772960003,0.485342237,0.128636995,349.7309524,598.7785714,446.5380952,2936.554762,0.78634718,53.64580643,68.14988408,157.9370618,223.2234223,0.035135926
2207319,3.970515876,0.575373362,0.144911488,323.5452489,559.3393665,337.7511312,3124.719457,0.812106652,13.72433453,38.10776862,20.05506164,148.3352458,0.009103237
2207415,2.434383686,0.443565754,0.182208646,335.5645756,623.5387454,384.2472325,3584.166052,0.828668748,18.13719525,45.7303426,37.07262319,108.1244401,0.010056522
2207715,1.670898011,0.431486577,0.258236334,314.4677419,507.7365591,321.1989247,2452.698925,0.771939923,17.53456917,35.78419487,19.11298409,210.0552198,0.013256055
2207779,3.126170232,0.671204779,0.214705128,307.3793103,517.6867816,325.8821839,2698.008621,0.794534509,22.3850204,39.34524858,29.44345284,237.260961,0.01756406
2207933,6.674425342,0.73717176,0.110447225,328.7658143,530.2341857,362.5706595,2707.216689,0.781885042,23.9839134,40.80096406,64.52524152,276.0711413,0.022705567
2208124,1.38336428,0.443549662,0.320631137,327.5714286,574.6298701,352.6948052,3624.681818,0.83374967,16.68777375,24.52874832,19.26401635,224.3411473,0.011985494
2208168,1.634875249,0.359585911,0.219947003,342.4340659,603.4615385,381.7857143,3479.901099,0.82070636,15.79403146,25.76468425,21.44408673,118.4128049,0.008899911
2208279,3.036383856,0.341691474,0.112532371,424.2071006,736.1952663,749.739645,1300.014793,0.491324011,22.92249248,40.90472075,68.77100626,330.5918392,0.091694143
2208298,2.380593666,0.419583806,0.176251753,421.4943396,733.3056604,627.0113208,2903.886792,0.746757123,82.47162601,158.8369213,254.0463672,163.6971127,0.045958997
2208312,1.742771947,0.425485931,0.244143206,382.314433,674.8505155,486.5876289,3165.417526,0.78390007,49.61759568,95.98641595,136.8679824,245.0897391,0.027935621
2208456,1.877485757,0.341588576,0.18193937,322.2535885,569.8038278,343.138756,3101.92823,0.811645988,15.44866807,36.43440872,17.12103071,128.3528026,0.008771206
2208607,2.227791022,0.329653554,0.147973284,362.5120968,749.2580645,413.6532258,4066.129032,0.835896101,19.58268711,49.45752211,28.93033496,215.8321235,0.01209806
2208716,1.40133543,0.203735674,0.1453868,321.3012821,586.7435897,356.8076923,4217.391026,0.858326612,14.09388789,25.53223688,19.66923761,136.8833539,0.006765932
2208772,2.003178471,0.257719043,0.128655058,336.3811659,665.0986547,394.044843,4514.506726,0.860967479,23.48668406,42.3613706,47.44098048,243.9737999,0.012212143
2208777,1.311497621,0.407498317,0.310712205,333.2739726,617.5958904,388.7260274,3736.684932,0.836147031,15.42122163,38.82188838,29.8475484,117.6242265,0.007699849
2208881,2.362632858,0.527697121,0.2233513,561.0190114,1004.330798,989.1901141,2864.471483,0.67023894,62.75588549,105.2214354,157.5596639,306.3966616,0.043237404
2208999,1.850561797,0.41355251,0.223474034,334.4417476,607.7524272,343.6796117,3508.169903,0.82578758,14.58779994,33.09073806,17.93767725,151.1064728,0.00756826
2209043,1.679867972,0.41958098,0.249770212,324.3582888,606.8663102,351.5828877,3253.925134,0.818417657,16.41710927,56.47740331,21.98037556,170.0227207,0.01062601
2209362,5.102292159,0.689323774,0.135100804,321.5387324,573.1989437,355.7007042,3869.741197,0.846220793,15.24098877,29.78371533,21.3382567,215.4246328,0.009849581
2209497,3.844902957,0.647389047,0.168375913,346.8714953,582.0280374,409.9509346,2678.67757,0.770149686,23.15167038,49.38245485,60.40968581,163.0947018,0.018313302
2209768,2.712912693,0.503443494,0.185573054,327.5264901,578.4072848,338.5264901,3560.860927,0.831189287,15.00468233,25.65843258,19.46214386,189.4982022,0.010415844
2209916,1.589987702,0.455498166,0.28647905,326.0960452,603.5932203,361.9943503,3845.338983,0.8435868,14.69526965,30.04605479,19.65830185,107.5666723,0.007369793
2209926,1.841508184,0.35360137,0.192017268,325.0146341,589.3414634,362.5317073,3314.102439,0.821282018,19.30926783,48.27495279,32.85880697,109.6333204,0.010800331
2209974,1.841494924,0.29369957,0.159489753,319.795122,539.4634146,362.3073171,3404.941463,0.827678078,16.1842024,28.94136869,23.93861011,234.047918,0.012960288
2210076,4.509692657,0.67142486,0.148884838,332.6772908,565.0079681,365.1553785,2990.778884,0.798024423,19.32987724,44.51091432,28.63459239,337.0506292,0.020467531
2210258,4.087401549,0.497417729,0.121695342,335.9098901,570.567033,356.1978022,3124.923077,0.805439679,16.81614139,34.39001832,21.16903845,180.5619856,0.012754403
2210283,2.048184575,0.485498748,0.237038573,324.3947368,551.5614035,332.504386,2994.868421,0.804286497,14.65739032,36.26093275,19.07404949,141.6344188,0.010220638
2210297,2.793790045,0.443487772,0.158740551,318.755627,578.8199357,338.3215434,3203.736334,0.81853274,15.37776229,39.8001425,21.87617983,209.0181531,0.011395746
2210376,3.467492639,0.611356177,0.176310735,312.9067358,511.3056995,326.3989637,2863.953368,0.802402296,20.25516721,34.81237008,17.889746,220.3125711,0.013832358
2210393,1.976285178,0.293660557,0.148592197,340.3545455,685.9636364,360.5409091,4162.531818,0.848738231,14.90216886,53.07088863,20.85398594,139.2980573,0.007001143
2210463,1.329487181,0.21573967,0.162272847,311.9594595,518.5202703,339.777027,2745.594595,0.794971397,19.45721921,43.20453957,22.57740154,245.5814103,0.016717578
2210772,2.434494799,0.431501985,0.177244981,339.6236162,561.7158672,384.4870849,2590.180812,0.767681858,21.13848595,34.74878744,26.63815871,177.8136784,0.014086311
2210868,11.74115421,1.845901836,0.157216386,322.648049,536.9418516,338.2356542,2811.455241,0.793498317,17.55075995,33.99096336,22.06740715,204.1695841,0.013504407
2211022,3.5662879,0.569287713,0.15963033,326.0881612,550.2292191,335.2821159,3141.463476,0.811531612,17.85886832,37.32440847,22.9365838,205.5507797,0.010813979
2211075,1.491182433,0.317721471,0.213066801,353.9216867,700.6987952,406.9518072,3699.054217,0.825122428,23.65637616,58.78141016,44.42505534,212.2718456,0.011043628
2211099,1.54507625,0.347586488,0.224963971,338.9767442,611.4011628,388.7034884,3287.668605,0.812947209,19.23172133,45.88590731,44.76801006,113.4548397,0.010892571
2211328,1.715832193,0.281775627,0.16422097,366.9685864,668.0104712,466.2984293,3224.701571,0.795067102,33.47707869,70.05599186,100.865726,200.6617734,0.021738611
2211362,1.985330799,0.191837122,0.096627284,867.7013575,1569.081448,1794.714932,2957.891403,0.547596026,105.4909365,179.6084951,232.8405135,158.8187273,0.035284584
2211374,1.473275964,0.365669439,0.248201592,461.2804878,804.7682927,763.7682927,2311.835366,0.664175644,50.27587071,69.24878219,124.2709585,295.1628495,0.044565279
2211462,2.057184565,0.551319262,0.267996985,363.3056769,674.3231441,422.7248908,3634.90393,0.81761585,31.88676529,68.99828651,81.66393662,219.0638564,0.020312405
2211472,2.641098526,0.527468655,0.19971563,328.7619048,555.5918367,352.1258503,2819.272109,0.79072299,19.62057614,35.30573537,21.63932897,189.9233385,0.012096138
2211492,1.787678096,0.353579744,0.197787143,332.8743719,549.5175879,341.5778894,2806.79397,0.787545474,21.2973014,30.70827945,25.80331029,180.503932,0.013513015
2211708,2.416442187,0.491409567,0.20336078,339.2639405,626.7843866,357.2713755,3980.427509,0.84284354,17.44247049,30.76860525,26.90192175,142.0214646,0.007765117
2211739,1.823550414,0.401500216,0.220175002,335.1527094,627.2512315,361.2660099,3808.463054,0.838101043,15.88296709,22.84842296,17.40684335,154.5856883,0.007926701
2211751,1.98524027,0.395569195,0.199255073,331.5113122,608.1040724,356.800905,4065.158371,0.849134533,15.33759815,35.00198737,18.33938135,130.7767608,0.006830327
2211772,1.616931711,0.281683456,0.174208629,326.0833333,611.2666667,352.7833333,4184.366667,0.855307781,11.53419739,24.81250361,12.37057014,143.0256023,0.005866865
2211842,4.239916034,0.599358411,0.141360915,324.2860169,580.3305085,362.4131356,3830.637712,0.843582539,17.39038388,30.72542743,25.73622686,231.3270084,0.009624647
2212045,1.787689659,0.305568594,0.170929329,341.718593,573.4271357,375.4874372,2940.733668,0.79116519,18.69886849,36.38061238,20.11955662,210.9748523,0.014011451
2212263,2.272736432,0.455488241,0.200414019,304.8498024,490.687747,314.4347826,2592.217391,0.789285458,19.77234445,25.68307546,24.46151609,152.8551945,0.01238182
2212558,8.471359133,0.827378892,0.097667786,355.5768823,599.7073171,419.8441145,2882.038176,0.779706923,27.3568883,61.36372383,83.42083783,192.5233948,0.019820767
2212615,2.964516125,0.41945655,0.141492416,346.1515152,554.4909091,442.8363636,2012.566667,0.700336046,40.24070525,85.59653845,114.0523951,375.162267,0.047849895
2212646,2.542292366,0.485416439,0.190936513,364.8021201,650.8904594,421.0600707,3463.59364,0.808794944,28.33893887,76.41032393,67.70314791,318.9615368,0.013306553
2212729,2.452433378,0.437515185,0.178400436,329.985348,588.0586081,340.029304,3270.761905,0.816419326,16.55560388,31.23929595,14.61462875,172.1255689,0.010613773
2212801,5.353991618,0.827043573,0.154472332,320.3875839,605.1208054,350.6275168,3891.85906,0.84759661,12.48067199,33.51506126,20.19249002,180.9173086,0.008875609
2212850,2.10205748,0.371566911,0.17676344,310.2350427,518.2948718,326.4529915,2920.867521,0.807420659,17.05483112,36.06959498,23.2310639,197.7820026,0.013629758
2212933,1.473220788,0.34760165,0.235946745,363.0243902,655.0792683,422.8536585,3651.25,0.81905642,40.49705756,44.76619353,70.63700032,127.7467959,0.019884983
2213100,2.263678835,0.37153241,0.164127704,497.9007937,764.6428571,896.0396825,2368.805556,0.655935503,142.6525397,196.0942518,325.7428752,278.1614329,0.065692139
2213347,1.796653541,0.449447268,0.250158007,328.715,559,332.885,3179.705,0.812329407,13.93645936,26.54795604,17.47911244,145.7799263,0.010434127
2213390,1.39239905,0.263697314,0.189383435,309.1032258,554.0774194,324.4258065,3336.825806,0.830081117,15.01305674,31.97981008,18.72457528,198.6642455,0.009955939
2213477,7.141584837,0.731186463,0.102384342,311.808805,525.9245283,331.472956,3086.015094,0.816071929,17.86018109,30.36431751,22.18811742,168.2806663,0.013058519
2213503,1.356445668,0.335585187,0.24740039,332.384106,547.8807947,337.4900662,3220.900662,0.812633096,14.31915311,35.46677829,22.27490892,149.4257343,0.010363112
2213710,12.59392937,1.354607875,0.107560384,337.671184,553.3088445,377.0699001,2857.494294,0.788025856,18.80413747,46.42362482,30.33751549,209.5629905,0.013956547
2213718,4.401581043,0.527481942,0.119839198,366.9367347,567.3938776,551.2897959,1493.836735,0.592873382,27.3289826,53.43399846,91.34955951,344.267121,0.075065152
2213790,2.030249203,0.365768856,0.180159586,444.5353982,766.9026549,770.1504425,2075.712389,0.643504702,59.8694215,128.977515,214.4158253,321.5407512,0.048525039
2213820,3.898792345,0.611308017,0.156794198,338.7419355,555.7050691,409.5737327,2316.884793,0.742176766,30.81394277,61.23611685,84.16968648,256.952392,0.037845453
